id,order_id,variant_id,quantity,price_at_purchase
160,4311,4782,1,100000
161,6985,3532,1,100000
162,11436,2816,1,100000
163,14607,2150,1,100000
164,14116,11529,1,100000
165,1856,8944,1,100000
166,1474,5618,1,100000
167,6352,5368,1,100000
168,7607,398,1,100000
169,11438,10059,1,100000
170,11074,11596,1,100000
171,11248,7604,1,100000
172,10928,8997,1,100000
173,11318,11587,1,100000
174,11732,7606,1,100000
175,1253,3496,1,100000
176,1851,11303,1,100000
177,4763,2175,1,100000
178,1534,6377,1,100000
179,7922,5510,1,100000
180,10133,2303,1,100000
181,12748,3784,1,100000
182,10229,5523,1,100000
183,3241,1502,1,100000
184,1590,106,1,100000
185,1983,4812,1,100000
186,9403,113,1,100000
187,5342,6983,1,100000
188,3158,854,1,100000
189,9038,11094,1,100000
190,3687,5172,1,100000
191,8600,7414,1,100000
192,473,4518,1,100000
193,871,9719,1,100000
194,4938,9980,1,100000
195,10721,196,1,100000
196,12477,4875,1,100000
197,7533,7104,1,100000
198,886,10687,1,100000
199,9379,5579,1,100000
200,3849,2924,1,100000
201,4226,3397,1,100000
202,5255,8578,1,100000
203,3842,8905,1,100000
204,14046,6463,1,100000
205,4119,1210,1,100000
206,13443,3646,1,100000
207,1102,60,1,100000
208,10015,2157,1,100000
209,4695,1913,1,100000
210,6051,7164,1,100000
211,1631,6756,1,100000
212,14922,6801,1,100000
213,6057,5722,1,100000
214,9234,11129,1,100000
215,2721,9284,1,100000
216,2309,6361,1,100000
217,11397,7801,1,100000
218,14706,5154,1,100000
219,13128,7713,1,100000
220,9692,10947,1,100000
221,9804,436,1,100000
222,276,9752,1,100000
223,1050,9440,1,100000
224,4119,9793,1,100000
225,4449,1194,1,100000
226,10878,6125,1,100000
227,8578,7212,1,100000
228,12126,3637,1,100000
229,1676,6908,1,100000
230,14476,1093,1,100000
231,848,10157,1,100000
232,14039,10357,1,100000
233,13627,1262,1,100000
234,2241,6614,1,100000
235,10955,10545,1,100000
236,3571,7463,1,100000
237,2288,423,1,100000
238,10044,8519,1,100000
239,4913,6342,1,100000
240,1726,7973,1,100000
241,9608,4684,1,100000
242,78,10580,1,100000
243,3579,413,1,100000
244,14982,3290,1,100000
245,2400,2504,1,100000
246,2568,1736,1,100000
247,10940,4745,1,100000
248,13769,2051,1,100000
249,7344,8519,1,100000
250,9847,4256,1,100000
251,1240,5181,1,100000
252,14849,11375,1,100000
253,4281,3798,1,100000
254,14970,46,1,100000
255,13631,7633,1,100000
256,14905,1023,1,100000
257,14408,645,1,100000
258,312,8660,1,100000
259,13449,637,1,100000
260,8766,10534,1,100000
261,6578,8132,1,100000
262,12163,484,1,100000
263,10912,3740,1,100000
264,3448,6185,1,100000
265,2576,5320,1,100000
266,8833,11238,1,100000
267,2819,4970,1,100000
268,14056,5631,1,100000
269,8066,10791,1,100000
270,5039,7026,1,100000
271,11055,9638,1,100000
272,9162,7665,1,100000
273,5421,8951,1,100000
274,9342,1777,1,100000
275,6598,5360,1,100000
276,2682,2107,1,100000
277,12791,10003,1,100000
278,1185,10175,1,100000
279,17,1515,1,100000
280,464,7529,1,100000
281,11599,11221,1,100000
282,1314,8076,1,100000
283,7119,540,1,100000
284,9318,5274,1,100000
285,7879,10620,1,100000
286,2849,598,1,100000
287,12102,3048,1,100000
288,11046,4608,1,100000
289,10724,7080,1,100000
290,4303,4111,1,100000
291,3854,7546,1,100000
292,5990,926,1,100000
293,2930,568,1,100000
294,12620,733,1,100000
295,11955,7514,1,100000
296,12845,11304,1,100000
297,7794,562,1,100000
298,14014,5332,1,100000
299,7105,10838,1,100000
300,8589,2693,1,100000
301,13141,3227,1,100000
302,14388,254,1,100000
303,1344,2844,1,100000
304,6745,5008,1,100000
305,14903,10714,1,100000
306,14252,10067,1,100000
307,4575,10653,1,100000
308,11341,10290,1,100000
309,3271,4377,1,100000
310,11634,6048,1,100000
311,4746,6988,1,100000
312,1243,11977,1,100000
313,4899,4163,1,100000
314,7682,5892,1,100000
315,14189,2845,1,100000
316,2442,7300,1,100000
317,14646,4935,1,100000
318,11235,6318,1,100000
319,12256,9062,1,100000
320,9862,5893,1,100000
321,5660,2451,1,100000
322,10491,6464,1,100000
323,14467,3104,1,100000
324,5109,11197,1,100000
325,4010,1113,1,100000
326,1079,11278,1,100000
327,6761,6182,1,100000
328,10726,1586,1,100000
329,10128,5900,1,100000
330,10578,1119,1,100000
331,13710,8372,1,100000
332,4089,5115,1,100000
333,8376,11747,1,100000
334,3834,234,1,100000
335,13259,8680,1,100000
336,10195,8706,1,100000
337,12598,4533,1,100000
338,14688,9178,1,100000
339,1822,37,1,100000
340,9105,9185,1,100000
341,10975,5787,1,100000
342,1566,1227,1,100000
343,12628,8267,1,100000
344,1521,7845,1,100000
345,3620,6354,1,100000
346,13520,10602,1,100000
347,9329,2943,1,100000
348,12910,10670,1,100000
349,7390,6581,1,100000
350,237,5783,1,100000
351,5356,8233,1,100000
352,12627,8684,1,100000
353,10441,1798,1,100000
354,3942,1926,1,100000
355,7350,3600,1,100000
356,1588,3811,1,100000
357,9451,11173,1,100000
358,7107,4441,1,100000
359,9481,11615,1,100000
360,12810,6599,1,100000
361,5811,3095,1,100000
362,1306,10375,1,100000
363,14098,4356,1,100000
364,12797,2112,1,100000
365,7564,5664,1,100000
366,12681,1048,1,100000
367,2792,5899,1,100000
368,1489,5127,1,100000
369,8369,5481,1,100000
370,3129,9959,1,100000
371,2413,8294,1,100000
372,8187,5543,1,100000
373,1936,4442,1,100000
374,8963,1566,1,100000
375,7538,3752,1,100000
376,6411,2076,1,100000
377,10201,4640,1,100000
378,11092,1788,1,100000
379,4092,2852,1,100000
380,3058,8630,1,100000
381,8302,9448,1,100000
382,7874,10258,1,100000
383,10027,9138,1,100000
384,12339,4855,1,100000
385,6610,3937,1,100000
386,11070,737,1,100000
387,7631,8491,1,100000
388,10347,10576,1,100000
389,9908,11582,1,100000
390,12889,6237,1,100000
391,4275,7303,1,100000
392,2042,10408,1,100000
393,13219,5873,1,100000
394,7553,5548,1,100000
395,14260,8262,1,100000
396,5209,1300,1,100000
397,2088,817,1,100000
398,6059,2247,1,100000
399,9841,4867,1,100000
400,9731,3487,1,100000
401,1857,7284,1,100000
402,328,3512,1,100000
403,11777,5474,1,100000
404,4630,1891,1,100000
405,1274,1429,1,100000
406,5818,10938,1,100000
407,10634,5507,1,100000
408,6649,6254,1,100000
409,11651,4174,1,100000
410,11085,2652,1,100000
411,13998,7819,1,100000
412,13549,2622,1,100000
413,6311,6271,1,100000
414,5552,11869,1,100000
415,869,8354,1,100000
416,10934,1925,1,100000
417,3584,2597,1,100000
418,3539,10705,1,100000
419,11439,1839,1,100000
420,1313,2117,1,100000
421,10886,9123,1,100000
422,12825,11162,1,100000
423,8513,4414,1,100000
424,3965,9523,1,100000
425,10007,7036,1,100000
426,14005,5903,1,100000
427,13181,8122,1,100000
428,13924,1944,1,100000
429,9741,9942,1,100000
430,12814,11544,1,100000
431,8692,6418,1,100000
432,13880,3467,1,100000
433,549,1976,1,100000
434,12020,431,1,100000
435,14221,7415,1,100000
436,9368,7927,1,100000
437,7820,940,1,100000
438,1362,768,1,100000
439,7196,7132,1,100000
440,7602,6715,1,100000
441,9906,9789,1,100000
442,6140,4553,1,100000
443,5630,11412,1,100000
444,13152,5573,1,100000
445,13176,4697,1,100000
446,4064,5754,1,100000
447,6225,4056,1,100000
448,6053,10485,1,100000
449,2243,1872,1,100000
450,3606,2358,1,100000
451,1230,9598,1,100000
452,9255,2016,1,100000
453,14640,3028,1,100000
454,4578,8592,1,100000
455,6880,7234,1,100000
456,7604,10,1,100000
457,11696,3638,1,100000
458,12198,6702,1,100000
459,10324,832,1,100000
460,7462,1482,1,100000
461,12971,4078,1,100000
462,10954,3113,1,100000
463,2665,10903,1,100000
464,4913,11273,1,100000
465,1062,339,1,100000
466,8310,1994,1,100000
467,5935,3207,1,100000
468,13050,2947,1,100000
469,9783,9279,1,100000
470,10396,2830,1,100000
471,1665,1843,1,100000
472,8783,8515,1,100000
473,397,9580,1,100000
474,14752,355,1,100000
475,10053,8576,1,100000
476,11187,9291,1,100000
477,4962,9560,1,100000
478,9137,2760,1,100000
479,14568,1587,1,100000
480,9664,7017,1,100000
481,2547,8132,1,100000
482,13079,4784,1,100000
483,10956,10167,1,100000
484,12508,10115,1,100000
485,3940,11921,1,100000
486,2261,10687,1,100000
487,5059,1300,1,100000
488,1847,8076,1,100000
489,7925,1089,1,100000
490,4942,11883,1,100000
491,10923,9496,1,100000
492,7697,8843,1,100000
493,6817,764,1,100000
494,6425,8347,1,100000
495,9945,6162,1,100000
496,3614,11675,1,100000
497,14980,10087,1,100000
498,9910,10987,1,100000
499,12040,10129,1,100000
500,13395,1061,1,100000
501,5250,9614,1,100000
502,9696,2374,1,100000
503,9945,5929,1,100000
504,6568,423,1,100000
505,11941,9403,1,100000
506,7034,554,1,100000
507,10786,8429,1,100000
508,13181,4528,1,100000
509,6717,9468,1,100000
510,10604,10119,1,100000
511,4497,7829,1,100000
512,8006,10433,1,100000
513,13006,4352,1,100000
514,14006,6368,1,100000
515,9568,9850,1,100000
516,7337,2477,1,100000
517,4975,10490,1,100000
518,13361,263,1,100000
519,3360,9013,1,100000
520,3965,11353,1,100000
521,9623,7100,1,100000
522,1114,6116,1,100000
523,12991,10851,1,100000
524,3731,11260,1,100000
525,4928,7261,1,100000
526,8200,8335,1,100000
527,2748,6403,1,100000
528,12262,1887,1,100000
529,6014,3891,1,100000
530,8403,8369,1,100000
531,4535,9045,1,100000
532,13188,9918,1,100000
533,14679,1049,1,100000
534,5333,391,1,100000
535,14380,10652,1,100000
536,13236,2949,1,100000
537,13481,11690,1,100000
538,12330,798,1,100000
539,11342,6909,1,100000
540,12439,2548,1,100000
541,14008,899,1,100000
542,7481,1623,1,100000
543,2542,7293,1,100000
544,13392,4123,1,100000
545,1479,8900,1,100000
546,6346,9508,1,100000
547,8010,8647,1,100000
548,10374,5565,1,100000
549,14300,719,1,100000
550,12935,1225,1,100000
551,2224,291,1,100000
552,527,10257,1,100000
553,8030,4551,1,100000
554,4213,4603,1,100000
555,9443,8543,1,100000
556,8453,3644,1,100000
557,6488,6930,1,100000
558,114,7492,1,100000
559,1866,11402,1,100000
560,1010,6839,1,100000
561,4429,11031,1,100000
562,10662,6972,1,100000
563,349,3059,1,100000
564,14996,3631,1,100000
565,1867,5312,1,100000
566,1444,8561,1,100000
567,2473,10126,1,100000
568,6923,4927,1,100000
569,2154,7769,1,100000
570,7207,2784,1,100000
571,11785,4686,1,100000
572,4280,2423,1,100000
573,5244,4270,1,100000
574,4367,11065,1,100000
575,6740,11724,1,100000
576,14622,4568,1,100000
577,4164,6992,1,100000
578,9539,7422,1,100000
579,5900,8478,1,100000
580,6971,4277,1,100000
581,13025,11216,1,100000
582,13175,8259,1,100000
583,386,2016,1,100000
584,11925,4500,1,100000
585,10042,1378,1,100000
586,3973,6959,1,100000
587,1925,1678,1,100000
588,2758,9578,1,100000
589,3648,4987,1,100000
590,13717,4218,1,100000
591,4010,3911,1,100000
592,9225,11234,1,100000
593,11561,6899,1,100000
594,14174,7884,1,100000
595,7874,8843,1,100000
596,13157,8022,1,100000
597,13681,3300,1,100000
598,4372,9348,1,100000
599,12745,9502,1,100000
600,3431,5716,1,100000
601,5504,10152,1,100000
602,11250,654,1,100000
603,13626,8930,1,100000
604,377,5369,1,100000
605,10569,10206,1,100000
606,7943,2699,1,100000
607,13566,3904,1,100000
608,14663,2617,1,100000
609,2814,3653,1,100000
610,651,10444,1,100000
611,9932,8447,1,100000
612,8703,53,1,100000
613,6527,8382,1,100000
614,2664,4503,1,100000
615,14495,2507,1,100000
616,8222,8514,1,100000
617,4466,8206,1,100000
618,10795,5184,1,100000
619,14757,3215,1,100000
620,2167,10632,1,100000
621,7577,7993,1,100000
622,2874,10001,1,100000
623,14940,7866,1,100000
624,8156,3584,1,100000
625,10121,10120,1,100000
626,5045,2082,1,100000
627,3597,414,1,100000
628,13556,8085,1,100000
629,14735,7587,1,100000
630,5022,5120,1,100000
631,7571,9259,1,100000
632,2998,4547,1,100000
633,11778,3031,1,100000
634,1875,7370,1,100000
635,9970,216,1,100000
636,1170,11867,1,100000
637,11414,2833,1,100000
638,7488,5454,1,100000
639,4682,6138,1,100000
640,1540,1916,1,100000
641,13261,8289,1,100000
642,9112,4656,1,100000
643,10906,7947,1,100000
644,4898,8379,1,100000
645,7765,9560,1,100000
646,14531,3652,1,100000
647,5455,6436,1,100000
648,6859,11900,1,100000
649,1078,10057,1,100000
650,7838,4782,1,100000
651,9245,3394,1,100000
652,2463,7765,1,100000
653,3123,3787,1,100000
654,7504,1193,1,100000
655,1338,10436,1,100000
656,9507,11505,1,100000
657,10950,3284,1,100000
658,9200,5692,1,100000
659,13295,2986,1,100000
660,5148,2699,1,100000
661,14757,4799,1,100000
662,3474,9478,1,100000
663,9920,7927,1,100000
664,7048,1614,1,100000
665,5857,4391,1,100000
666,6945,11634,1,100000
667,10345,8944,1,100000
668,11082,6524,1,100000
669,10276,7177,1,100000
670,4020,1571,1,100000
671,7040,6587,1,100000
672,12837,2371,1,100000
673,6208,11589,1,100000
674,2098,7305,1,100000
675,5848,8448,1,100000
676,10077,2376,1,100000
677,572,11677,1,100000
678,2527,1802,1,100000
679,10273,6539,1,100000
680,6675,672,1,100000
681,1816,11573,1,100000
682,12271,794,1,100000
683,13898,7367,1,100000
684,1655,3058,1,100000
685,10333,7505,1,100000
686,1352,6754,1,100000
687,13586,2052,1,100000
688,9110,5462,1,100000
689,4735,249,1,100000
690,4106,4284,1,100000
691,12248,5521,1,100000
692,10611,3320,1,100000
693,3341,11351,1,100000
694,3159,3732,1,100000
695,9367,4898,1,100000
696,7327,4533,1,100000
697,9485,11382,1,100000
698,7765,10088,1,100000
699,11446,6186,1,100000
700,6002,9723,1,100000
701,8978,8869,1,100000
702,7224,6281,1,100000
703,10114,9922,1,100000
704,11113,8397,1,100000
705,14472,10866,1,100000
706,12987,7256,1,100000
707,6443,9728,1,100000
708,136,829,1,100000
709,12091,3279,1,100000
710,6950,1737,1,100000
711,3470,7648,1,100000
712,3383,5776,1,100000
713,8949,1488,1,100000
714,9190,6146,1,100000
715,14759,1982,1,100000
716,9327,10461,1,100000
717,12295,11338,1,100000
718,7553,2684,1,100000
719,11636,10521,1,100000
720,12732,3405,1,100000
721,9645,7637,1,100000
722,849,9121,1,100000
723,959,1810,1,100000
724,14282,8412,1,100000
725,884,7531,1,100000
726,2302,8172,1,100000
727,3898,7914,1,100000
728,7577,662,1,100000
729,9021,7558,1,100000
730,13518,6411,1,100000
731,962,9223,1,100000
732,13434,7258,1,100000
733,2033,10533,1,100000
734,1423,10976,1,100000
735,11869,4782,1,100000
736,5233,6554,1,100000
737,13708,4423,1,100000
738,10312,4699,1,100000
739,7862,5482,1,100000
740,3371,5241,1,100000
741,6540,5933,1,100000
742,10245,7297,1,100000
743,6158,5283,1,100000
744,1767,1675,1,100000
745,14456,2972,1,100000
746,5098,9160,1,100000
747,9202,1000,1,100000
748,11775,6647,1,100000
749,11187,11321,1,100000
750,14173,7352,1,100000
751,8265,6053,1,100000
752,1981,2584,1,100000
753,13520,1610,1,100000
754,8085,6570,1,100000
755,7197,4845,1,100000
756,13696,10071,1,100000
757,9765,123,1,100000
758,2215,8716,1,100000
759,13559,7120,1,100000
760,3150,5394,1,100000
761,3442,10422,1,100000
762,6085,283,1,100000
763,4196,2917,1,100000
764,4097,8504,1,100000
765,9433,3913,1,100000
766,14327,9416,1,100000
767,1476,8257,1,100000
768,6252,2922,1,100000
769,1069,11428,1,100000
770,1700,3315,1,100000
771,13607,10078,1,100000
772,2949,10747,1,100000
773,3524,9144,1,100000
774,13815,6194,1,100000
775,4272,2101,1,100000
776,8386,5521,1,100000
777,9071,9336,1,100000
778,8244,8074,1,100000
779,2140,5699,1,100000
780,9942,5825,1,100000
781,231,1723,1,100000
782,8761,7508,1,100000
783,10001,10375,1,100000
784,8826,4950,1,100000
785,9679,6711,1,100000
786,4192,8185,1,100000
787,2185,9378,1,100000
788,2046,9929,1,100000
789,8454,1127,1,100000
790,1377,8950,1,100000
791,5974,11669,1,100000
792,10455,3594,1,100000
793,3379,486,1,100000
794,362,6425,1,100000
795,12549,3782,1,100000
796,13904,7637,1,100000
797,11425,7377,1,100000
798,12936,6017,1,100000
799,2101,4570,1,100000
800,14627,6910,1,100000
801,14106,809,1,100000
802,10997,7809,1,100000
803,5751,348,1,100000
804,12591,8293,1,100000
805,13630,5934,1,100000
806,1794,3741,1,100000
807,9477,5716,1,100000
808,6545,6978,1,100000
809,11723,5956,1,100000
810,1627,11434,1,100000
811,1244,8273,1,100000
812,5564,5818,1,100000
813,10219,5201,1,100000
814,2608,9330,1,100000
815,10724,9695,1,100000
816,2787,6662,1,100000
817,2291,2940,1,100000
818,4792,6638,1,100000
819,13116,1169,1,100000
820,12491,7603,1,100000
821,12624,8335,1,100000
822,13797,11657,1,100000
823,11288,5944,1,100000
824,4204,3708,1,100000
825,3777,54,1,100000
826,5492,1027,1,100000
827,11429,9416,1,100000
828,4142,8818,1,100000
829,5834,9982,1,100000
830,12364,235,1,100000
831,14089,7034,1,100000
832,5222,5268,1,100000
833,2069,1654,1,100000
834,3084,11651,1,100000
835,11077,7812,1,100000
836,12216,1718,1,100000
837,1264,5584,1,100000
838,8862,3008,1,100000
839,10572,3682,1,100000
840,1228,3326,1,100000
841,10819,4640,1,100000
842,5568,4679,1,100000
843,9971,6256,1,100000
844,11747,9409,1,100000
845,5057,2075,1,100000
846,10768,6609,1,100000
847,11305,9294,1,100000
848,3224,1450,1,100000
849,6708,11481,1,100000
850,12677,5863,1,100000
851,14278,7610,1,100000
852,5145,10771,1,100000
853,4330,4340,1,100000
854,2210,4677,1,100000
855,12741,4696,1,100000
856,12868,10442,1,100000
857,572,5990,1,100000
858,124,4859,1,100000
859,8259,10509,1,100000
860,4461,6989,1,100000
861,10067,1742,1,100000
862,7200,1031,1,100000
863,9047,2559,1,100000
864,11748,8205,1,100000
865,11756,11819,1,100000
866,14720,443,1,100000
867,4082,6998,1,100000
868,11265,4814,1,100000
869,8011,1983,1,100000
870,725,6269,1,100000
871,7574,1022,1,100000
872,4130,3589,1,100000
873,11856,780,1,100000
874,9427,5761,1,100000
875,6369,10690,1,100000
876,9984,11896,1,100000
877,6454,4058,1,100000
878,6250,2321,1,100000
879,3680,11954,1,100000
880,10648,2401,1,100000
881,11249,10063,1,100000
882,11216,9285,1,100000
883,2334,7965,1,100000
884,8613,4747,1,100000
885,11293,2581,1,100000
886,4081,7915,1,100000
887,4788,3095,1,100000
888,13568,339,1,100000
889,2875,4791,1,100000
890,12762,1983,1,100000
891,10456,5396,1,100000
892,5690,7944,1,100000
893,14854,7875,1,100000
894,14335,5779,1,100000
895,5384,6378,1,100000
896,1838,6634,1,100000
897,3751,8265,1,100000
898,2938,4072,1,100000
899,6294,787,1,100000
900,762,2478,1,100000
901,5006,5945,1,100000
902,9685,979,1,100000
903,891,3496,1,100000
904,14884,11928,1,100000
905,5530,2953,1,100000
906,9107,2264,1,100000
907,3869,9190,1,100000
908,1342,4606,1,100000
909,1837,10893,1,100000
910,109,8050,1,100000
911,10427,7788,1,100000
912,10300,3852,1,100000
913,12475,10044,1,100000
914,1097,7785,1,100000
915,8869,59,1,100000
916,4346,6490,1,100000
917,9257,4529,1,100000
918,14866,5721,1,100000
919,2262,980,1,100000
920,7592,8631,1,100000
921,10663,6119,1,100000
922,6141,4337,1,100000
923,668,6589,1,100000
924,3304,1537,1,100000
925,10776,4892,1,100000
926,12623,7153,1,100000
927,980,3548,1,100000
928,11420,1162,1,100000
929,9159,5134,1,100000
930,417,11658,1,100000
931,5152,11961,1,100000
932,9402,4052,1,100000
933,10818,7040,1,100000
934,7894,6210,1,100000
935,8986,960,1,100000
936,13857,2997,1,100000
937,12168,7541,1,100000
938,4249,11789,1,100000
939,3272,1820,1,100000
940,171,3924,1,100000
941,3028,7667,1,100000
942,6922,9268,1,100000
943,1600,5437,1,100000
944,1227,6889,1,100000
945,8385,2658,1,100000
946,5559,8689,1,100000
947,11010,11987,1,100000
948,10814,2240,1,100000
949,8501,4266,1,100000
950,12189,784,1,100000
951,3555,7791,1,100000
952,14811,1942,1,100000
953,8248,3704,1,100000
954,3462,272,1,100000
955,1574,808,1,100000
956,11653,11930,1,100000
957,13836,9720,1,100000
958,1049,3263,1,100000
959,11490,7028,1,100000
960,3909,1165,1,100000
961,11308,8860,1,100000
962,7999,5537,1,100000
963,1097,5674,1,100000
964,554,9250,1,100000
965,9294,11731,1,100000
966,5161,938,1,100000
967,3028,3398,1,100000
968,11146,4350,1,100000
969,8019,9106,1,100000
970,13501,1598,1,100000
971,9417,7045,1,100000
972,13464,984,1,100000
973,6924,10574,1,100000
974,6296,8695,1,100000
975,6135,4068,1,100000
976,1278,825,1,100000
977,516,5568,1,100000
978,5315,6271,1,100000
979,5390,7684,1,100000
980,5626,8765,1,100000
981,8970,9375,1,100000
982,11336,10225,1,100000
983,13362,1353,1,100000
984,6434,8016,1,100000
985,7437,4104,1,100000
986,12292,956,1,100000
987,2951,9334,1,100000
988,5065,6738,1,100000
989,2864,1273,1,100000
990,10756,10719,1,100000
991,1603,6066,1,100000
992,10058,10899,1,100000
993,13901,1585,1,100000
994,5529,974,1,100000
995,4624,6821,1,100000
996,6521,7318,1,100000
997,4268,82,1,100000
998,2670,1707,1,100000
999,2729,6459,1,100000
1000,9719,6322,1,100000
1001,7451,6239,1,100000
1002,14350,3181,1,100000
1003,14585,7775,1,100000
1004,10580,9931,1,100000
1005,10596,11805,1,100000
1006,12465,7644,1,100000
1007,3625,7105,1,100000
1008,1524,7229,1,100000
1009,4780,5045,1,100000
1010,2901,5266,1,100000
1011,10185,1872,1,100000
1012,2477,4113,1,100000
1013,4551,6512,1,100000
1014,3150,7419,1,100000
1015,7284,9568,1,100000
1016,5837,6246,1,100000
1017,1479,4025,1,100000
1018,6272,6389,1,100000
1019,14646,6917,1,100000
1020,4445,10985,1,100000
1021,4204,2335,1,100000
1022,14089,9296,1,100000
1023,3814,6805,1,100000
1024,7082,11100,1,100000
1025,11307,7279,1,100000
1026,1610,3023,1,100000
1027,2902,5034,1,100000
1028,5608,9842,1,100000
1029,577,4669,1,100000
1030,8020,11205,1,100000
1031,1464,10013,1,100000
1032,9063,6128,1,100000
1033,527,5052,1,100000
1034,9405,1368,1,100000
1035,5104,10444,1,100000
1036,10240,10030,1,100000
1037,2309,6433,1,100000
1038,2082,9313,1,100000
1039,9430,404,1,100000
1040,11319,5108,1,100000
1041,5920,6243,1,100000
1042,9828,8138,1,100000
1043,363,5334,1,100000
1044,5904,7741,1,100000
1045,846,10717,1,100000
1046,5805,7566,1,100000
1047,4504,3030,1,100000
1048,9491,2518,1,100000
1049,4509,2666,1,100000
1050,434,11035,1,100000
1051,5468,10903,1,100000
1052,1953,10431,1,100000
1053,2306,9768,1,100000
1054,1560,6355,1,100000
1055,8397,9440,1,100000
1056,4518,11272,1,100000
1057,14886,8277,1,100000
1058,4912,4774,1,100000
1059,5003,6585,1,100000
1060,5911,5973,1,100000
1061,6008,757,1,100000
1062,5365,2232,1,100000
1063,9882,2574,1,100000
1064,3267,2651,1,100000
1065,12975,8265,1,100000
1066,7514,8129,1,100000
1067,8462,10986,1,100000
1068,2076,11744,1,100000
1069,3983,1368,1,100000
1070,12942,5608,1,100000
1071,1926,7453,1,100000
1072,11837,7582,1,100000
1073,1529,6249,1,100000
1074,9113,9479,1,100000
1075,5195,2390,1,100000
1076,3706,4735,1,100000
1077,9916,1159,1,100000
1078,14526,2634,1,100000
